"harmMeans_Lam" "arithMeans_Lam" "harmMeans_Mu" "arithMeans_Mu" "harmMeans_NetDiv" "arithMeans_NetDiv" "harmMeans_NetDiv_sub" "arithMeans_NetDiv_sub"
"Nycticeius_cubanus_VESPERTILIONIDAE_CHIROPTERA" 0.171739202470694 0.177728298367579 0.00436319669037984 0.026608339261384 0.138525500301194 0.151119959106195 0.167376005780314 0.151119959106195
"Nycticeius_humeralis_VESPERTILIONIDAE_CHIROPTERA" 0.172081244237571 0.177692466453936 0.00436527770419424 0.026870013022384 0.138697918979891 0.150822453431552 0.167715966533376 0.150822453431552
"Nyctiellus_lepidus_NATALIDAE_CHIROPTERA" 0.119708589388891 0.135591788194243 0.00490566277099302 0.031829444872388 0.088271564474498 0.103762343321855 0.114802926617898 0.103762343321855
"Nyctimene_aello_PTEROPODIDAE_CHIROPTERA" 0.175747793308625 0.18586003507065 0.00719224730334515 0.050818118951529 0.129824863954381 0.135041916119121 0.16855554600528 0.135041916119121
"Nyctimene_albiventer_PTEROPODIDAE_CHIROPTERA" 0.177237810183557 0.186345881479291 0.00720152479078158 0.050793867248529 0.129216650167551 0.135552014230762 0.170036285392775 0.135552014230762
"Nyctimene_cephalotes_PTEROPODIDAE_CHIROPTERA" 0.177115755576423 0.186271988068374 0.00720879066952608 0.050848391097529 0.128459334878495 0.135423596970845 0.169906964906897 0.135423596970845
"Nyctimene_certans_PTEROPODIDAE_CHIROPTERA" 0.17698620306427 0.185910781323784 0.00720645064629357 0.050726560839229 0.129141984634088 0.135184220484556 0.169779752417976 0.135184220484556
"Nyctimene_cyclotis_PTEROPODIDAE_CHIROPTERA" 0.177245101088833 0.186406595071449 0.00720660503071228 0.050860503894529 0.129319546504165 0.13554609117692 0.17003849605812 0.13554609117692
"Nyctimene_draconilla_PTEROPODIDAE_CHIROPTERA" 0.175971781285314 0.186090196423839 0.00718201730163978 0.050813750689529 0.129416080342679 0.13527644573431 0.168789763983675 0.13527644573431
"Nyctimene_keasti_PTEROPODIDAE_CHIROPTERA" 0.176922417010983 0.186059249068856 0.00719799617271223 0.050965669745329 0.129232943833914 0.135093579323527 0.169724420838271 0.135093579323527
"Nyctimene_major_PTEROPODIDAE_CHIROPTERA" 0.176486953330781 0.186310377537294 0.00720915152243488 0.050889529556529 0.129198739207162 0.135420847980765 0.169277801808346 0.135420847980765
"Nyctimene_malaitensis_PTEROPODIDAE_CHIROPTERA" 0.177122145359736 0.18641663329744 0.00720689147820435 0.051082499311529 0.129440104945723 0.135334133985911 0.169915253881532 0.135334133985911
"Nyctimene_masalai_PTEROPODIDAE_CHIROPTERA" 0.177194282951535 0.186347469920459 0.00720195794230413 0.050948690102529 0.128493070944542 0.13539877981793 0.169992325009231 0.13539877981793
"Nyctimene_minutus_PTEROPODIDAE_CHIROPTERA" 0.177160471492724 0.186278602555194 0.00720899809264806 0.050822621439529 0.129242643113378 0.135455981115665 0.169951473400076 0.135455981115665
"Nyctimene_rabori_PTEROPODIDAE_CHIROPTERA" 0.177000216639981 0.186217124730202 0.00720144151658334 0.050809321276529 0.126447940364898 0.135407803453673 0.169798775123397 0.135407803453673
"Nyctimene_robinsoni_PTEROPODIDAE_CHIROPTERA" 0.176542081032085 0.186257962478315 0.00720166023609272 0.050792697086529 0.129149317670661 0.135465265391786 0.169340420795992 0.135465265391786
"Nyctimene_sanctacrucis_PTEROPODIDAE_CHIROPTERA" 0.177077815703192 0.186263674261348 0.00718337304095419 0.050845808879529 0.129107732956079 0.135417865381819 0.169894442662238 0.135417865381819
"Nyctimene_vizcaccia_PTEROPODIDAE_CHIROPTERA" 0.17692194319367 0.186338351803455 0.00720397692450049 0.050855983072529 0.129266275693387 0.135482368730926 0.16971796626917 0.135482368730926
"Nyctinomops_aurispinosus_MOLOSSIDAE_CHIROPTERA" 0.18435985232159 0.187632642863288 0.00722452698229921 0.033253927520626 0.151484012209173 0.154378715342662 0.17713532533929 0.154378715342662
"Nyctinomops_femorosaccus_MOLOSSIDAE_CHIROPTERA" 0.184812714208188 0.187671826360806 0.00722440929290252 0.033223759268626 0.152299772767834 0.15444806709218 0.177588304915285 0.15444806709218
"Nyctinomops_kalinowskii_MOLOSSIDAE_CHIROPTERA" 0.183042369765023 0.187632501043277 0.00727662809349448 0.033367648742214 0.152592497372606 0.154264852301063 0.175765741671529 0.154264852301063
"Nyctinomops_laticaudatus_MOLOSSIDAE_CHIROPTERA" 0.184792193714173 0.187681636843199 0.00722444284403802 0.033206729228626 0.152311717478761 0.154474907614573 0.177567750870135 0.154474907614573
"Nyctinomops_macrotis_MOLOSSIDAE_CHIROPTERA" 0.183798421255078 0.187576553535594 0.00727431151697207 0.033497018459814 0.151856511035987 0.15407953507578 0.176524109738106 0.15407953507578
"Nyctomys_sumichrasti_CRICETIDAE_RODENTIA" 0.127179157852899 0.183584586113258 0.000857217465421589 0.0169029570204383 0.137302444432031 0.16668162909282 0.126321940387478 0.16668162909282
"Nyctophilus_arnhemensis_VESPERTILIONIDAE_CHIROPTERA" 0.183535728116527 0.190189690325674 0.00507069538208352 0.029673079127094 0.154699725328008 0.16051661119858 0.178465032734443 0.16051661119858
"Nyctophilus_bifax_VESPERTILIONIDAE_CHIROPTERA" 0.1836331419658 0.190274025003177 0.00507043400627338 0.029663708102094 0.154877445472056 0.160610316901083 0.178562707959527 0.160610316901083
"Nyctophilus_corbeni_VESPERTILIONIDAE_CHIROPTERA" 0.183573497553838 0.190222331094944 0.00507068032256221 0.029670234095094 0.154975574939138 0.16055209699985 0.178502817231275 0.16055209699985
"Nyctophilus_geoffroyi_VESPERTILIONIDAE_CHIROPTERA" 0.183526603185925 0.19016050732644 0.00507060554452958 0.029726269457094 0.154643111797812 0.160434237869346 0.178455997641395 0.160434237869346
"Nyctophilus_gouldi_VESPERTILIONIDAE_CHIROPTERA" 0.183138844547108 0.190155029744288 0.00507128814582682 0.029731481703094 0.15485990935019 0.160423548041194 0.178067556401282 0.160423548041194
"Nyctophilus_heran_VESPERTILIONIDAE_CHIROPTERA" 0.183647793609028 0.190288333988536 0.00507073654859694 0.029695806193494 0.154939236405511 0.160592527795042 0.178577057060431 0.160592527795041
"Nyctophilus_howensis_VESPERTILIONIDAE_CHIROPTERA" 0.183248763009961 0.190220461114217 0.00506998623169812 0.029705073377094 0.154657225120254 0.160515387737123 0.178178776778263 0.160515387737123
"Nyctophilus_microdon_VESPERTILIONIDAE_CHIROPTERA" 0.18364905654944 0.190293015513552 0.00506977891888218 0.029631537003094 0.154715097844625 0.160661478510458 0.178579277630558 0.160661478510458
"Nyctophilus_microtis_VESPERTILIONIDAE_CHIROPTERA" 0.182780046752097 0.190130026104295 0.00508572480472342 0.029655539384094 0.154727066703502 0.160474486720201 0.177694321947374 0.160474486720201
"Nyctophilus_nebulosus_VESPERTILIONIDAE_CHIROPTERA" 0.183517363154379 0.190240972012953 0.00507083270690474 0.029682244716094 0.154784252785531 0.160558727296859 0.178446530447474 0.160558727296859
"Nyctophilus_sherrini_VESPERTILIONIDAE_CHIROPTERA" 0.183613725332064 0.190261088911609 0.00507060955781175 0.029685860462094 0.154860276753791 0.160575228449515 0.178543115774253 0.160575228449515
"Nyctophilus_shirleyae_VESPERTILIONIDAE_CHIROPTERA" 0.183206455087609 0.190165679097886 0.00507038084956605 0.029667086765094 0.154851188782095 0.160498592332792 0.178136074238043 0.160498592332792
"Nyctophilus_timoriensis_VESPERTILIONIDAE_CHIROPTERA" 0.183562193679053 0.190282364222276 0.00507157336409034 0.029748947773494 0.155109256034093 0.160533416448782 0.178490620314963 0.160533416448782
"Nyctophilus_walkeri_VESPERTILIONIDAE_CHIROPTERA" 0.183182686471625 0.190239424944938 0.00507024907106432 0.029661863689094 0.154793933314145 0.160577561255844 0.178112437400561 0.160577561255844
"Ochotona_alpina_OCHOTONIDAE_LAGOMORPHA" 0.285414807951019 0.303702473460259 0.100725899365306 0.182982569817134 0.105899659005771 0.120719903643125 0.184688908585714 0.120719903643125
"Ochotona_argentata_OCHOTONIDAE_LAGOMORPHA" 0.287892258803955 0.303691038853443 0.100731239077907 0.183004381607134 0.105784365092144 0.120686657246309 0.187161019726048 0.120686657246309
"Ochotona_cansus_OCHOTONIDAE_LAGOMORPHA" 0.287890862597259 0.303725805509121 0.100774171183186 0.183044904037134 0.105036125136143 0.120680901471987 0.187116691414073 0.120680901471987
"Ochotona_collaris_OCHOTONIDAE_LAGOMORPHA" 0.287823650799763 0.303664279551063 0.100663311559514 0.182987793967134 0.105774765408636 0.120676485583929 0.187160339240249 0.120676485583929
"Ochotona_coreana_OCHOTONIDAE_LAGOMORPHA" 0.287370969753471 0.30362422135594 0.100945752311894 0.182993842118334 0.105830388590655 0.120630379237606 0.186425217441577 0.120630379237606
"Ochotona_curzoniae_OCHOTONIDAE_LAGOMORPHA" 0.287910778364798 0.303736531195273 0.100774172501018 0.183051282437134 0.105045316190401 0.120685248758139 0.18713660586378 0.120685248758139
"Ochotona_dauurica_OCHOTONIDAE_LAGOMORPHA" 0.287910778364798 0.303736531195273 0.100774172501018 0.183051282437134 0.105045316190401 0.120685248758139 0.18713660586378 0.120685248758139
"Ochotona_erythrotis_OCHOTONIDAE_LAGOMORPHA" 0.282120986851404 0.302580618513885 0.0999683868140455 0.182876811305734 0.105598049257912 0.119703807208151 0.182152600037358 0.119703807208151
"Ochotona_forresti_OCHOTONIDAE_LAGOMORPHA" 0.285709962177234 0.303069224770368 0.098418993210242 0.182880800349534 0.104099289412359 0.120188424420834 0.187290968966992 0.120188424420834
"Ochotona_gloveri_OCHOTONIDAE_LAGOMORPHA" 0.282784492623558 0.302538874384442 0.100105418317445 0.182960394632734 0.105595485371526 0.119578479751708 0.182679074306113 0.119578479751708
"Ochotona_hoffmanni_OCHOTONIDAE_LAGOMORPHA" 0.287895175672291 0.303708673448694 0.100755800142198 0.182991686908134 0.105817160260542 0.12071698654056 0.187139375530093 0.12071698654056
"Ochotona_hyperborea_OCHOTONIDAE_LAGOMORPHA" 0.287486279621656 0.303680792755106 0.100780970888047 0.182999884721134 0.105849530305495 0.120680908033972 0.186705308733609 0.120680908033972
"Ochotona_iliensis_OCHOTONIDAE_LAGOMORPHA" 0.287619222715322 0.303671818190775 0.0999324015477811 0.183030038546234 0.105751221835156 0.120641779644541 0.187686821167541 0.120641779644541
"Ochotona_koslowi_OCHOTONIDAE_LAGOMORPHA" 0.286846179159806 0.303180211862328 0.0993956502388889 0.182924623263534 0.105566765749016 0.120255588598794 0.187450528920917 0.120255588598794
"Ochotona_ladacensis_OCHOTONIDAE_LAGOMORPHA" 0.28552984906784 0.303138018965129 0.0993745435088677 0.182947453123534 0.105531157386481 0.120190565841595 0.186155305558973 0.120190565841595
"Ochotona_macrotis_OCHOTONIDAE_LAGOMORPHA" 0.286948762546657 0.30321763345419 0.0993853647409193 0.182913270610534 0.1055878721148 0.120304362843656 0.187563397805737 0.120304362843656
"Ochotona_mantchurica_OCHOTONIDAE_LAGOMORPHA" 0.287879281166296 0.303699669036125 0.100703324678529 0.182994152277134 0.105794605425483 0.120705516758991 0.187175956487766 0.120705516758991
"Ochotona_nubrica_OCHOTONIDAE_LAGOMORPHA" 0.287910778364798 0.303736531195273 0.100774172501018 0.183051282437134 0.105045316190401 0.120685248758139 0.18713660586378 0.120685248758139
"Ochotona_pallasi_OCHOTONIDAE_LAGOMORPHA" 0.287892258803955 0.303691038853443 0.100731239077907 0.183004381607134 0.105784365092144 0.120686657246309 0.187161019726048 0.120686657246309
"Ochotona_princeps_OCHOTONIDAE_LAGOMORPHA" 0.287404759976248 0.303601392618508 0.100998081268371 0.182976381933134 0.105741666964417 0.120625010685374 0.186406678707877 0.120625010685374
"Ochotona_pusilla_OCHOTONIDAE_LAGOMORPHA" 0.270627574868844 0.302444507163276 0.0970709826310013 0.182851060692164 0.105329768233635 0.119593446471112 0.173556592237842 0.119593446471112
"Ochotona_roylei_OCHOTONIDAE_LAGOMORPHA" 0.286948762546657 0.30321763345419 0.0993853647409193 0.182913270610534 0.1055878721148 0.120304362843656 0.187563397805737 0.120304362843656
"Ochotona_rufescens_OCHOTONIDAE_LAGOMORPHA" 0.286240015989961 0.303069264620551 0.0990954987559937 0.182936369075534 0.104860255779449 0.120132895545017 0.187144517233968 0.120132895545017
"Ochotona_rutila_OCHOTONIDAE_LAGOMORPHA" 0.285830494944256 0.303174905376407 0.0993927346786013 0.182921275423534 0.105577307067925 0.120253629952873 0.186437760265655 0.120253629952873
"Ochotona_syrinx_OCHOTONIDAE_LAGOMORPHA" 0.284935328593058 0.303496434619578 0.101068301067734 0.183007227765134 0.105741882268403 0.120489206854444 0.183867027525324 0.120489206854444
"Ochotona_thibetana_OCHOTONIDAE_LAGOMORPHA" 0.287790692105515 0.303694033371384 0.100783396514848 0.183085468607134 0.105809086854071 0.12060856476425 0.187007295590667 0.12060856476425
"Ochotona_thomasi_OCHOTONIDAE_LAGOMORPHA" 0.287875539072726 0.303711132997962 0.100763687185217 0.183005817177134 0.105793506191876 0.120705315820828 0.187111851887509 0.120705315820828
"Ochotona_turuchanensis_OCHOTONIDAE_LAGOMORPHA" 0.287924237114199 0.303718494552987 0.100726939600543 0.182991027457134 0.105822088501819 0.120727467095853 0.187197297513656 0.120727467095853
"Ochrotomys_nuttalli_CRICETIDAE_RODENTIA" 0.095917134636877 0.187462694917464 0.000839834700070208 0.0180586261127823 0.305785529004036 0.169404068804681 0.0950772999368068 0.169404068804681
"Octodon_bridgesi_OCTODONTIDAE_RODENTIA" 0.234159905155043 0.239122110747193 0.0304680858454102 0.11238471497529 0.118784668487808 0.126737395771903 0.203691819309633 0.126737395771903
"Octodon_degus_OCTODONTIDAE_RODENTIA" 0.234004966032549 0.239065239074948 0.030497712110114 0.11243352109229 0.119355610429072 0.126631717982658 0.203507253922435 0.126631717982658
"Octodon_lunatus_OCTODONTIDAE_RODENTIA" 0.234239736454064 0.239127477172464 0.0304673584158352 0.11234925491829 0.120151402651438 0.126778222254174 0.203772378038229 0.126778222254174
"Octodon_pacificus_OCTODONTIDAE_RODENTIA" 0.234228309251695 0.239130572517289 0.0304860118912183 0.11239461002329 0.119713350122287 0.126735962493999 0.203742297360477 0.126735962493999
"Octodontomys_gliroides_OCTODONTIDAE_RODENTIA" 0.228812420295414 0.238891762832413 0.0304532926813882 0.11252082848629 0.120101390574718 0.126370934346123 0.198359127614026 0.126370934346123
"Octomys_mimax_OCTODONTIDAE_RODENTIA" 0.230589774213847 0.238819736464816 0.0304963435068835 0.11242653961369 0.119688734012822 0.126393196851126 0.200093430706963 0.126393196851126
"Odobenus_rosmarus_ODOBENIDAE_CARNIVORA" 0.280581913344726 0.284402205634953 0.09956922856292 0.1382610460631 0.140712817755805 0.146141159571853 0.181012684781806 0.146141159571853
"Odocoileus_hemionus_CERVIDAE_CETARTIODACTYLA" 0.279682020307309 0.282416203134561 0.00615332955139695 0.0478922594473654 0.236015246663446 0.234523943687196 0.273528690755912 0.234523943687196
"Odocoileus_virginianus_CERVIDAE_CETARTIODACTYLA" 0.279357892912585 0.28242152109279 0.00615351597077457 0.0477811107413654 0.234659481410015 0.234640410351425 0.27320437694181 0.234640410351425
"Oecomys_auyantepui_CRICETIDAE_RODENTIA" 0.197391087609879 0.199438569274758 0.00077692485342109 0.0074778669638023 0.19258462849984 0.191960702310956 0.196614162756457 0.191960702310956
"Oecomys_bicolor_CRICETIDAE_RODENTIA" 0.197145053455738 0.199503039717139 0.000776256330199806 0.0073915739041023 0.194191547500428 0.192111465813037 0.196368797125538 0.192111465813037
"Oecomys_catherinae_CRICETIDAE_RODENTIA" 0.198676030828872 0.199711757527211 0.000777167802573836 0.0074808150567023 0.193592770011982 0.192230942470509 0.197898863026298 0.192230942470509
"Oecomys_cleberi_CRICETIDAE_RODENTIA" 0.194449101501999 0.199604857603329 0.000775963045843544 0.0074215436104023 0.192360009896777 0.192183313992926 0.193673138456155 0.192183313992926
"Oecomys_concolor_CRICETIDAE_RODENTIA" 0.198415250101064 0.199640829744127 0.000776857805916972 0.0075201083952023 0.194524569386246 0.192120721348924 0.197638392295147 0.192120721348924
"Oecomys_flavicans_CRICETIDAE_RODENTIA" 0.18623068873493 0.199419059734499 0.000777250267809799 0.0076790177409023 0.195471978937432 0.191740041993597 0.18545343846712 0.191740041993597
"Oecomys_mamorae_CRICETIDAE_RODENTIA" 0.194231054308322 0.19946801511743 0.000777039943845893 0.0074512834145023 0.196811888480929 0.192016731702927 0.193454014364477 0.192016731702927
"Oecomys_paricola_CRICETIDAE_RODENTIA" 0.198243110078586 0.199537467530646 0.000775775994297047 0.0074290293915023 0.194161751774073 0.192108438139144 0.197467334084289 0.192108438139144
"Oecomys_phaeotis_CRICETIDAE_RODENTIA" 0.198276584265347 0.199635309938494 0.000778215072993273 0.0073108088657923 0.191529232335325 0.192324501072702 0.197498369192354 0.192324501072702
"Oecomys_rex_CRICETIDAE_RODENTIA" 0.194572056981314 0.199097401057178 0.000778103679918944 0.0077548715796023 0.196407756352257 0.191342529477576 0.193793953301395 0.191342529477576
"Oecomys_roberti_CRICETIDAE_RODENTIA" 0.197097695139688 0.199514139336866 0.000775927986591586 0.0073057391007023 0.192329444619197 0.192208400236164 0.196321767153097 0.192208400236164
"Oecomys_rutilus_CRICETIDAE_RODENTIA" 0.197256590908291 0.199434664771208 0.00077727036538739 0.0076090065701023 0.190833526454895 0.191825658201106 0.196479320542903 0.191825658201106
"Oecomys_speciosus_CRICETIDAE_RODENTIA" 0.197695677006541 0.19949797208573 0.000776556924187916 0.0074668897463023 0.192696216269549 0.192031082339428 0.196919120082353 0.192031082339428
"Oecomys_superans_CRICETIDAE_RODENTIA" 0.196268532498517 0.199547318385639 0.000775960663443087 0.0073870856049023 0.192883443431194 0.192160232780737 0.195492571835074 0.192160232780737
"Oecomys_sydandersoni_CRICETIDAE_RODENTIA" 0.187782549027747 0.199560717436264 0.000776504599652481 0.0075617138637023 0.191626635751757 0.191999003572562 0.187006044428094 0.191999003572562
"Oecomys_trinitatis_CRICETIDAE_RODENTIA" 0.197139783373764 0.199603022974531 0.000776246771683237 0.0074268620457023 0.191764167823563 0.192176160928829 0.196363536602081 0.192176160928829
"Oenomys_hypoxanthus_MURIDAE_RODENTIA" 0.176942394579187 0.180333925564247 0.00150864169199458 0.0128498702504217 0.165598959299224 0.167484055313825 0.175433752887193 0.167484055313825
"Oenomys_ornatus_MURIDAE_RODENTIA" 0.175157439830189 0.180271540129614 0.00150835269798791 0.0130010873077217 0.166720125813209 0.167270452821893 0.173649087132201 0.167270452821893
"Okapia_johnstoni_GIRAFFIDAE_CETARTIODACTYLA" 0.183757692600763 0.216174407216643 0.00980390906585891 0.0745910214788574 0.0918301739799452 0.141583385737786 0.173953783534904 0.141583385737786
"Olallamys_albicauda_ECHIMYIDAE_RODENTIA" 0.233378055178689 0.238572644497732 0.0297176675951852 0.11168663113959 0.12009945399731 0.126886013358142 0.203660387583504 0.126886013358142
"Olallamys_edax_ECHIMYIDAE_RODENTIA" 0.233669875757488 0.238549468564548 0.0297173679094711 0.11168435976859 0.120000724438684 0.126865108795958 0.203952507848017 0.126865108795958
"Oligoryzomys_andinus_CRICETIDAE_RODENTIA" 0.199458990052629 0.200566957188078 0.000770826591155971 0.0077316253314223 0.193436323423181 0.192835331856656 0.198688163461473 0.192835331856656
"Oligoryzomys_arenalis_CRICETIDAE_RODENTIA" 0.199183288850473 0.200368851631624 0.000770744193787256 0.0077117460928223 0.191976345324645 0.192657105538802 0.198412544656685 0.192657105538802
"Oligoryzomys_brendae_CRICETIDAE_RODENTIA" 0.199459353146183 0.200464762140716 0.00077576718033063 0.0075976902111523 0.192039841525324 0.192867071929564 0.198683585965852 0.192867071929564
"Oligoryzomys_chacoensis_CRICETIDAE_RODENTIA" 0.189934333085899 0.200127342655704 0.000770997866449791 0.0078104937072223 0.192406749727619 0.192316848948481 0.189163335219449 0.192316848948481
"Oligoryzomys_delticola_CRICETIDAE_RODENTIA" 0.199341258028384 0.200519134818468 0.000770927671686806 0.0076268467237223 0.192012821216733 0.192892288094746 0.198570330356697 0.192892288094746
"Oligoryzomys_destructor_CRICETIDAE_RODENTIA" 0.199459353146183 0.200464762140716 0.00077576718033063 0.0075976902111523 0.192039841525324 0.192867071929564 0.198683585965852 0.192867071929564
"Oligoryzomys_eliurus_CRICETIDAE_RODENTIA" 0.199400642833633 0.200446361081567 0.00077091320200646 0.0075941279827223 0.191873990349282 0.192852233098844 0.198629729631626 0.192852233098844
"Oligoryzomys_flavescens_CRICETIDAE_RODENTIA" 0.192308813326676 0.200000803569584 0.000776100399201295 0.0077771454296623 0.193891106234954 0.192223658139922 0.191532712927474 0.192223658139922
"Oligoryzomys_fornesi_CRICETIDAE_RODENTIA" 0.195965003229945 0.200492950140268 0.000770775477738922 0.0077177915914223 0.193279764774914 0.192775158548846 0.195194227752206 0.192775158548846
"Oligoryzomys_fulvescens_CRICETIDAE_RODENTIA" 0.196484396884706 0.200193149308511 0.000775615156263145 0.0076459162962023 0.191576093478046 0.192547233012308 0.195708781728443 0.192547233012308
"Oligoryzomys_griseolus_CRICETIDAE_RODENTIA" 0.199110679755421 0.200521192840535 0.000767322491216013 0.0076637691906963 0.193090393541709 0.192857423649839 0.198343357264205 0.192857423649839
"Oligoryzomys_longicaudatus_CRICETIDAE_RODENTIA" 0.199415086168065 0.200484877818703 0.000770807476108853 0.0076779478986223 0.192219043467845 0.19280692992008 0.198644278691956 0.19280692992008
"Oligoryzomys_magellanicus_CRICETIDAE_RODENTIA" 0.199397107687957 0.200475295130026 0.000770838458891952 0.0076931718146223 0.192290709187984 0.192782123315404 0.198626269229066 0.192782123315404
"Oligoryzomys_microtis_CRICETIDAE_RODENTIA" 0.198681475160167 0.200187332672033 0.000771356697590081 0.0076983116910223 0.1916583705892 0.19248902098101 0.197910118462577 0.19248902098101
"Oligoryzomys_moojeni_CRICETIDAE_RODENTIA" 0.198090196133589 0.200279927092929 0.000771128885539478 0.0077930093968223 0.19195912544614 0.192486917696107 0.19731906724805 0.192486917696107
"Oligoryzomys_nigripes_CRICETIDAE_RODENTIA" 0.190577828571387 0.200278997260977 0.000775875861958323 0.0076679196631523 0.192340293049849 0.192611077597825 0.189801952709428 0.192611077597825
"Oligoryzomys_rupestris_CRICETIDAE_RODENTIA" 0.199262536185361 0.200320345585965 0.000770672324435658 0.0076759864246223 0.191937001518158 0.192644359161342 0.198491863860925 0.192644359161342
"Oligoryzomys_stramineus_CRICETIDAE_RODENTIA" 0.199428856555419 0.200400661046808 0.000775879337226533 0.0076203437581523 0.191650403426996 0.192780317288656 0.198652977218192 0.192780317288656
"Oligoryzomys_vegetus_CRICETIDAE_RODENTIA" 0.197795660628608 0.200224848675954 0.000771101906317041 0.0075566133390223 0.183755100752735 0.192668235336932 0.197024558722291 0.192668235336932
"Oligoryzomys_victus_CRICETIDAE_RODENTIA" 0.198696473057372 0.200536773520758 0.000770602389533687 0.0077592209231223 0.193499347858753 0.192777552597636 0.197925870667838 0.192777552597636
"Ommatophoca_rossii_PHOCIDAE_CARNIVORA" 0.282133638832379 0.28451580062786 0.0995300296294729 0.1381912370331 0.141099547058281 0.14632456359476 0.182603609202906 0.14632456359476
"Ondatra_zibethicus_CRICETIDAE_RODENTIA" 0.186447234315878 0.199613319860715 0.000808277030046604 0.0083942215536583 0.195913404024028 0.191219098307056 0.185638957285832 0.191219098307056
"Onychogalea_fraenata_MACROPODIDAE_DIPROTODONTIA" 0.373373598063487 0.392304792569025 0.00629832113463014 0.0532874730276593 0.320658368426253 0.339017319541365 0.367075276928857 0.339017319541366
"Onychogalea_lunata_MACROPODIDAE_DIPROTODONTIA" 0.36269603202416 0.375676338737897 0.00659459174002462 0.0519614696234293 0.304471404808569 0.323714869114468 0.356101440284135 0.323714869114468
"Onychogalea_unguifera_MACROPODIDAE_DIPROTODONTIA" 0.3761654253388 0.392556534905637 0.00629574260077015 0.0532476790666594 0.317020227286728 0.339308855838978 0.36986968273803 0.339308855838977
"Onychomys_arenicola_CRICETIDAE_RODENTIA" 0.190852705033736 0.198296487520414 0.000813052665244504 0.0079770880791463 0.15603803996137 0.190319399441268 0.190039652368491 0.190319399441268
"Onychomys_leucogaster_CRICETIDAE_RODENTIA" 0.192469793499271 0.198276495269047 0.000813263480357595 0.0080139731076463 0.15516902936028 0.190262522161401 0.191656530018914 0.190262522161401
"Onychomys_torridus_CRICETIDAE_RODENTIA" 0.194254568149933 0.198151120084456 0.000821602107782205 0.0081602112473263 0.526623874221457 0.18999090883713 0.193432966042151 0.18999090883713
"Orcaella_brevirostris_DELPHINIDAE_CETARTIODACTYLA" 0.298973348627303 0.316751132258528 0.0500366667192963 0.123882657036239 0.162357769493754 0.192868475222289 0.248936681908007 0.192868475222289
"Orcaella_heinsohni_DELPHINIDAE_CETARTIODACTYLA" 0.298742529869948 0.316764437283478 0.0499669878764037 0.123887470987039 0.162040973031934 0.192876966296439 0.248775541993544 0.192876966296439
"Orcinus_orca_DELPHINIDAE_CETARTIODACTYLA" 0.29595977622183 0.314353260507123 0.0502178501851379 0.123814529033839 0.1609548434626 0.190538731473284 0.245741926036692 0.190538731473284
"Oreamnos_americanus_BOVIDAE_CETARTIODACTYLA" 0.271863473866108 0.281119964628893 0.00605111579911276 0.0477797461052654 0.223429836612323 0.233340218523628 0.265812358066995 0.233340218523628
"Oreamnos_harringtoni_BOVIDAE_CETARTIODACTYLA" 0.276696221440864 0.281151985420285 0.00605827170073278 0.0476717886839654 0.222640599748976 0.23348019673632 0.270637949740131 0.23348019673632
"Oreonax_flavicauda_ATELIDAE_PRIMATES" 0.446449527878935 0.452213428079778 0.180493947166521 0.216035486259 0.228348843566671 0.236177941820778 0.265955580712414 0.236177941820778
"Oreoryzomys_balneator_CRICETIDAE_RODENTIA" 0.190588658735522 0.199346404932396 0.000771838190616059 0.0076293694383223 0.191440127650722 0.191717035494074 0.189816820544906 0.191717035494074
"Oreotragus_oreotragus_BOVIDAE_CETARTIODACTYLA" 0.244029005196352 0.2801072899017 0.00606499816157773 0.0482892134848554 0.222887187739654 0.231818076416845 0.237964007034774 0.231818076416845
"Ornithorhynchus_anatinus_ORNITHORHYNCHIDAE_MONOTREMATA" 0.0420743560522099 0.0591445670348954 0.0246533058142795 0.05923520345281 0.00456955267044256 -9.06364179146457e-05 0.0174210502379304 -9.06364179146399e-05
"Orthogeomys_cavator_GEOMYIDAE_RODENTIA" 0.241015405317815 0.246092121904011 0.0347544599463331 0.10032974862227 0.136707840826721 0.145762373281741 0.206260945371482 0.145762373281741
"Orthogeomys_cherriei_GEOMYIDAE_RODENTIA" 0.241161425641366 0.246123825907522 0.0347547917537674 0.10033173396227 0.136861528448618 0.145792091945252 0.206406633887599 0.145792091945252
"Orthogeomys_cuniculus_GEOMYIDAE_RODENTIA" 0.240090763175984 0.245930676010423 0.034732785213396 0.10034627351127 0.136920025541772 0.145584402499153 0.205357977962588 0.145584402499153
"Orthogeomys_dariensis_GEOMYIDAE_RODENTIA" 0.241148047565065 0.246116727336656 0.0347549266838074 0.10034640005227 0.136916234111624 0.145770327284386 0.206393120881258 0.145770327284386
"Orthogeomys_grandis_GEOMYIDAE_RODENTIA" 0.240564729473138 0.245345370919096 0.0346541209449782 0.10032298728257 0.13551696108831 0.145022383636526 0.205910608528159 0.145022383636526
"Orthogeomys_heterodus_GEOMYIDAE_RODENTIA" 0.241161425641366 0.246123825907522 0.0347547917537674 0.10033173396227 0.136861528448618 0.145792091945252 0.206406633887599 0.145792091945252
"Orthogeomys_hispidus_GEOMYIDAE_RODENTIA" 0.241095015345666 0.245978016080065 0.0347549969419724 0.10030035887427 0.136825835032425 0.145677657205795 0.206340018403694 0.145677657205795
