species	Family	alt_mean	alt_min	alt_max	latitude_mean	latitude_min	latitude_max	mean_temp	min_temp	max_temp	litter_or_clutch_size_n	GenerationLength_d	geoArea_km2	BodyMassKg_notInputed	DispDist_notInputed
Apodemus_agrarius	Muridae	164.021563342318	-2	3416	52.4368803886031	24.16667	59.57645	72.8643617021277	-11	221	5.68	504.40745	11519253.24	0.0233	0.666118
Apodemus_alpicola	Muridae	1791.64	575	2857	46.6911124	46.0076	47.63333	25.28	-28	87	5.5	554.1929125	110729.1492	0.0281	0.272112
Apodemus_argenteus	Muridae	722.090909090909	2	2671	37.2969473333333	31.933	44.99488	92.3111111111111	11	175	5.16	572.56	367800.9164	0.021	0.298274
Apodemus_chevrieri	Muridae	2298.25	652	3851	28.99468375	25.1	31.46667	100.0625	35	169	5.68	554.1929125	889690.7864	0.0329	0.467228
Apodemus_draco	Muridae	2486.74285714286	652	4401	27.5126337142857	23.75	31.46667	107.514285714286	-13	172	5.18	554.1929125	1811341.586	0.0223	0.435629
Apodemus_flavicollis	Muridae	334.738651388277	-3	3201	50.6272924594786	32.97313	63.8952	84.0468476357268	-18	194	5.5	513.1567	6053722.333	0.039	0.637699
Apodemus_mystacinus	Muridae	668.764705882353	-65	1879	33.3835385294118	31.76216	42.34	173.411764705882	73	214	3.36	554.1929125	806772.9385	0.0456	0.551883
Apodemus_peninsulae	Muridae	1173.21875	6	3596	46.0225386275684	32.5	61.58046	8.84375	-100	131	4.7	554.1929125	8895675.13	0.0329	0.76815
Apodemus_speciosus	Muridae	513.116883116883	3	1724	36.7044153246753	32.48222	45.21889	108.831168831169	8	160	4.47	554.1929125	370018.2815	0.0338	0.392639
Apodemus_sylvaticus	Muridae	354.268792359828	-5	3173	47.9167135037496	35.25	66.18333	102.751295336788	-27	184	5.18	626.6475	5226542.221	0.0305	0.952446
Apodemus_uralensis	Muridae	1191.84090909091	48	2321	46.3831693181818	39.48333	57.96636	37.1136363636364	-31	121	5.2	554.1929125	7216464.966	0.0171	0.504037
Apodemus_witherbyi	Muridae	2121.5	907	3440	36.984905	35.7613	39.3014	86.8125	39	139	NA	554.1929125	1585351.114	0.03	0.501957
Apomys_abrae	Muridae	1643.25	572	2192	17.2635483333333	16.85	18.0167	184.833333333333	158	246	NA	624.3996409	11720.18982	0.0566	0.250585
Apomys_insignis	Muridae	1633.69230769231	297	2804	7.70631692307692	6.33273	9.09472	190.461538461538	153	250	NA	624.3996409	96198.23029	0.0299	0.273562
Apomys_microdon	Muridae	1081.68181818182	30	1911	15.2617672727273	13.40845	17.4583	221.818181818182	184	265	NA	624.3996409	62666.68151	0.0351	0.273459
Arctocebus_calabarensis	Lorisidae	255	255	255	4.65	4.65	4.65	254	254	254	1	1672.7732	150402.9985	0.21	0.923809
Arctogalidia_trivirgata	Viverridae	371.9375	6	1097	5.90843125	-1.51667	25.41667	249.375	209	270	2.5	1825	2570173.738	2.25	6.665131
Ardops_nichollsi	Phyllostomidae	380.962962962963	1	1193	14.85241529771	13.18683	17.483	243.666666666667	205	261	0.995	2064.27635	4797.85422	0.0172	0.067333
Ariteus_flavescens	Phyllostomidae	385	4	1238	18.3170581778665	18.0833	18.43722	239.428571428571	219	260	NA	2064.27635	11140.9566	0.0119	0.101133
Artibeus_amplus	Phyllostomidae	551.65	52	1289	4.989059	2.81666	7.12278	251.9	210	283	NA	1920.4777	1663377.578	0.06	0.755461
Artibeus_concolor	Phyllostomidae	137.37037037037	11	903	4.75929740740741	2.35	7.66667	265.444444444444	231	283	NA	1920.4777	6522858.049	0.0194	0.530261
Artibeus_fimbriatus	Phyllostomidae	209.157894736842	3	753	-24.6822178536027	-27.3333	-17.75	217.763157894737	182	243	NA	1920.4777	1497990.273	0.0639	0.765794
Artibeus_fraterculus	Phyllostomidae	868.540983606557	1	4198	-4.96074918032787	-12.11667	-0.95002	215.245901639344	52	255	1	1920.4777	306041.96	0.0395	0.412189
Artibeus_hirsutus	Phyllostomidae	720.727272727273	11	1818	23.8212301933961	17.4707103005367	27.11	223.393939393939	175	251	0.98	1920.4777	230997.6422	0.0387	0.38336
Artibeus_jamaicensis	Phyllostomidae	394.146892655367	0	2906	15.4289700921025	-6.15	23.4304147167897	243.859531772575	110	282	1	1920.4777	1954670.022	0.0422	0.638983
Artibeus_lituratus	Phyllostomidae	486.888211382114	1	3629	4.19172701746932	-27.8667	25.6603145830558	239.105740181269	69	285	1	1920.4777	14409764.93	0.0605	1.209912
Artibeus_obscurus	Phyllostomidae	298.242857142857	5	2772	-4.82731736766725	-25.75	7.66667	251.87619047619	126	283	1	1920.4777	11261553.13	0.0352	0.840293
Dermanura_phaeotis	Phyllostomidae	311.131672597865	2	3036	14.9987431146875	-2.567	23.9403905775516	250.333333333333	97	282	0.99	1920.4777	3784986.345	0.0116	0.350805
Artibeus_planirostris	Phyllostomidae	173.41	2	844	-3.3308903936154	-24.38333	7.66667	259.233830845771	223	283	NA	1920.4777	11096175.07	0.047	0.989044
Dermanura_watsoni	Phyllostomidae	310.982456140351	2	1926	11.7683226131415	7.51127425427415	17.6931	247.258620689655	166	271	0.995	1920.4777	561442.287	0.012	0.236906
Arvicanthis_nairobae	Muridae	1209.42857142857	542	1723	-2.02201388727536	-4.26667	0.40008	207.571428571429	180	251	NA	751.795	153173.5896	0.104	0.384198
Arvicanthis_niloticus	Muridae	1093.82727272727	1	3339	5.91724002881574	-7.6167	31.4	225.163636363636	92	297	5	751.795	6259921.634	0.1069	0.869155
Arvicola_amphibius	Cricetidae	102.590990990991	-2	1840	53.2256774141774	34.21222	64.14672	90.9973250111458	17	138	5.08	656.0875	15720735.1	0.225	1.599262
Arvicola_sapidus	Cricetidae	558.319116909182	-3	3173	42.8062555860349	36.16	50.3156	119.936159600998	-16	183	5.04	656.0875	883166.8	0.22	0.848252
Asellia_tridens	Hipposideridae	253.927272727273	-341	1547	27.136344	14.23345	34.34727	233.4	183	293	1	1834.2256	17077701.35	0.0119	0.487716
Aselliscus_stoliczkanus	Hipposideridae	1038	378	1667	22.759998	19.38333	28.05	181	149	220	NA	1834.2256	1375477.484	0.0049	0.160056
Atelerix_albiventris	Erinaceidae	784.085714285714	45	2356	5.95127657142857	-4.11667	15.45583	247.542857142857	145	292	4.49	1335.15805	7118158.682	0.6	3.88481
Atelerix_algirus	Erinaceidae	280.922360248447	-3	2246	38.0195602439024	27.8	42.23	160.75	106	205	3.75	1335.15805	738152.5729	1.25	3.631427
Ateles_belzebuth	Atelidae	568.555555555556	46	1616	1.43513111111111	-3.917	4.14136	248.888888888889	207	271	1	5475	1189357.653	5	14.314752
Ateles_fusciceps	Atelidae	419.333333333333	33	1337	3.32469833333333	-0.25	9.5	248.583333333333	194	273	1	5475	218630.9334	9.1	8.740714
Ateles_geoffroyi	Atelidae	242.237113402062	1	2223	15.662961680733	8.48018	21.523	250.979381443299	156	276	1	5475	912013.2171	5.2849	9.556066
Ateles_paniscus	Atelidae	288.5	86	879	3.11838642857143	1.78333	4.27	261.142857142857	237	273	1	5475	1075531.442	7.9001	13.562044
Atherurus_africanus	Hystricidae	543.25974025974	53	1729	3.0081738961039	-5.8333	8.531	244.103896103896	183	273	1.5	2713.29805	3591567.227	1.934	4.852414
Avahi_laniger	Indriidae	662	42	1078	-17.1332922222222	-18.96209	-15.03528	211.555555555556	187	237	1.005	3649.771875	51252.07959	1.3	0.84829
Axis_axis	Cervidae	315.038461538462	16	936	19.4424413577079	6.42721	29.53001	254.423076923077	222	285	1.03	3650	2384915.907	66.1728	26.619565
Axis_porcinus	Cervidae	275.75	144	657	27.971235	27.46827	28.45	241.5	222	251	1	2555	364696.9344	34.1278	11.357004
Baiomys_musculus	Cricetidae	944.318021201413	6	2956	17.3858655081781	13.19	21.2105152655611	226.147368421053	142	282	2.62	405.053	455208.9094	0.009	0.191906
Baiomys_taylori	Cricetidae	898.743202416918	0	2655	26.7295180873868	18.7148271419284	35.194	190.268476621418	115	288	2.67	405.053	1285156.497	0.008	0.212102
Balionycteris_maculata	Pteropodidae	370.611111111111	21	1982	3.58114777777778	1.12817	5.86667	250.555555555556	170	273	1	1553.790873	578027.6175	0.0134	0.165076
Bandicota_bengalensis	Muridae	338.192307692308	10	1671	22.2292434615385	7.48333	33.71863	244.423076923077	172	274	7.625	639.6318318	4020264.31	0.1885	1.765021
Bandicota_indica	Muridae	305.442307692308	0	1811	13.7301001927485	-7.58	27.73333	249.365384615385	147	278	6.12	639.6318318	5429572.589	0.72	4.069034
Bandicota_savilei	Muridae	333.6	8	1316	15.289792	11.2005	21.97	261.533333333333	238	281	NA	639.6318318	876358.1485	0.199	1.310475
Barbastella_barbastellus	Vespertilionidae	346.827777777778	6	2306	49.6265259116022	40.39769	59.84258	86.8950276243094	13	126	2	1825	3798951.236	0.008	0.273133
Barbastella_leucomelas	Vespertilionidae	2161.77777777778	1078	4709	30.227985042672	26.96667	35.60859	136.333333333333	28	184	2	1825	3946820.448	0.0151	0.41426
Bathyergus_suillus	Bathyergidae	141.25	7	429	-34.07095	-34.35809	-33.92	160.4	137	169	3.13	967.375	39424.81907	0.625	0.450787
Beamys_hindei	Nesomyidae	736.045454545455	96	2678	-6.2656574992746	-10.6167	-3.5	225.409090909091	152	258	3.875	604.575	341627.6047	0.0758	0.383643
Belomys_pearsonii	Sciuridae	962.666666666667	378	1414	24.7666666666667	21.66666	26.96667	194.666666666667	180	220	NA	1384.121263	530386.0652	0.217	1.235817
Berylmys_berdmorei	Muridae	313	221	405	15.8756	11.634	20.1172	254.5	247	262	NA	639.6318318	668253.6056	0.235	1.359928
Berylmys_bowersi	Muridae	884.444444444444	20	2288	16.6628961111111	3.2	28.11667	211.611111111111	137	272	3.88	639.6318318	2581942.245	0.3	2.095223
Bettongia_penicillata	Potoroidae	237.6	28	360	-33.4275647058824	-34.4	-32.28	156.588235294118	148	170	1	1517.6945	4081.423782	1.3	0.708445
Bison_bison	Bovidae	2064.2	342	2628	47.0974844673241	44.38372	64.08333	-3.275	-35	26	1	4288.141667	194361.1682	579.2553	68.261684
Bison_bonasus	Bovidae	227	146	490	52.017162	49.26369	52.78075	67.2	57	71	1	3595.3298	NA	500	40.206026
Blarina_brevicauda	Soricidae	335.543256997455	-1	1931	42.4241091302151	33.6562193016836	53.82387	79.4445854483926	-4	165	5.73	307.41875	4108299.768	0.028	0.751774
Blarina_carolinensis	Soricidae	61.8967136150235	1	222	32.9504507937938	29.6516419424937	37.606	174.799065420561	130	204	4.12	339.884375	870943.5593	0.0135	0.60087
Blarina_hylophaga	Soricidae	345.874418604651	68	758	38.4449565237597	33.59041	40.4899480031031	128.595348837209	106	167	5	372.35	730624.8288	0.0145	0.279588
Blarinella_quadraticauda	Soricidae	2930.66666666667	1781	4401	30.3472233333333	30.25	30.41667	62.3333333333333	-13	118	NA	379.2929563	17727.93838	0.0125	0.114186
Bos_javanicus	Bovidae	39.8333333333333	16	64	-11.3257133343419	-11.4686200021002	-11.1722000019321	273.166666666667	272	274	1.22	3285	185527.0276	700	52.041968
Boselaphus_tragocamelus	Bovidae	236.352941176471	110	500	26.5393011764706	21.76667	29.97371	254.529411764706	243	274	1.5	2944.82	2311100.682	169	40.932337
Brachyphylla_cavernarum	Phyllostomidae	250.080357142857	3	1193	16.6310147701274	13.09258	18.4586	245.219298245614	199	271	1	2064.27635	15074.02308	0.0462	0.235435
Brachyphylla_nana	Phyllostomidae	209.75	6	1052	20.5631513732949	17.96	23.11667	243.55	213	260	1	2064.27635	197030.7071	0.0358	0.354199
Bradypus_variegatus	Bradypodidae	578.979452054794	3	2567	3.74465239219941	-23.45	15.4389	241.194630872483	146	285	1	3873.20485	9918930.839	4.335	4.241553
Budorcas_taxicolor	Bovidae	1970	1113	4337	31.3181014285714	29.11667	33.80796	93.7142857142857	24	145	1.17	2920	443468.1137	302	39.488716
Bullimus_luzonicus	Muridae	1820.60606060606	430	2688	16.532886969697	15.45902	17.4583	181.212121212121	147	258	NA	639.6318318	38744.05366	0.445	1.061358
Cacajao_calvus	Pitheciidae	95	95	95	-4.45	-4.45	-4.45	260	260	260	1	3650	184408.7617	5.796	6.500811
Callithrix_jacchus	Callitrichidae	374	120	709	-7.10971714285714	-11	-3.65	253.857142857143	226	270	2.24	2156.5235	955697.3642	0.292	1.664492
Callosciurus_erythraeus	Sciuridae	915.405405405405	4	4175	23.2309644268142	10.5	30.16667	196.824324324324	18	268	2.155	1585.1964	4078043.156	0.28	1.524699
Callosciurus_finlaysonii	Sciuridae	189.352941176471	7	849	15.2774151981423	11.612	17.96667	265.705882352941	231	287	2	1585.1964	737949.3852	0.278	1.530271
Callosciurus_notatus	Sciuridae	196.780821917808	2	1232	0.563705187184753	-8.76667	7.06667	259.972602739726	188	277	2.085	1585.1964	1515729.008	0.1975	1.195022
Callosciurus_prevostii	Sciuridae	276.90243902439	2	3886	3.01091365853659	-5.08333	6.56667	256.585365853659	101	273	1.765	1585.1964	1331478.893	0.3615	2.021526
Calomys_callosus	Cricetidae	404.194029850746	60	2477	-19.3330851492537	-26.82148	-11.43	237.291044776119	154	266	4.985	589.3882991	3180515.538	0.048	0.482593
Calomys_laucha	Cricetidae	131.037037037037	6	905	-30.6421299999908	-38.89491	-20.1	188.432098765432	133	253	4.975	589.3882991	1447362.25	0.014	0.206188
Calomys_lepidus	Cricetidae	3988.53333333333	2721	4867	-16.7005658820151	-23.3	-10.91667	71.8666666666667	12	149	4.22	589.3882991	590502.9812	0.0266	0.242168
Calomys_musculinus	Cricetidae	1066.17142857143	6	3882	-29.9697421428468	-40.1	-17.23333	154.528571428571	76	229	5.35	589.3882991	2035010.795	0.0201	0.270989
Calomys_sorellus	Cricetidae	3800.66176470588	1625	4727	-12.9157320902381	-16.4	-8.09464	75.3088235294118	8	162	4.22	589.3882991	247033.2405	0.02	0.171397
Calomys_tener	Cricetidae	820.6	394	1247	-20.6342941918962	-21.3867709594809	-19.6347	203	181	223	4.975	589.3882991	1728714.931	0.0138	0.212555
Calomyscus_bailwardi	Calomyscidae	2162.64285714286	1511	3398	32.5584021428571	29.96667	36.123	121.071428571429	39	163	3.33	717.7762436	186907.4444	0.0204	0.253453
Caluromys_derbianus	Didelphidae	311.989690721649	7	2875	11.0139441935266	-1.567	18.67807	249.775510204082	118	277	3.07	895.4725	801897.2165	0.297	1.618326
Caluromys_lanatus	Didelphidae	464.271186440678	116	2677	-8.51018254237288	-26.37299	8.66667	235.915254237288	120	272	2.5	969.6242333	5170361.039	0.325	2.548774
Caluromys_philander	Didelphidae	180.806451612903	4	891	-0.101741731245831	-19.7171530700302	10.71667	257.58064516129	207	273	4.34	1043.775967	3754048.648	0.2293	1.875544
Canis_adustus	Canidae	1345.78571428571	400	2951	-6.65172428571429	-26.22279	9.71667	207.214285714286	131	279	4.16	1549.637578	10846549.84	10.2499	20
Canis_aureus	Canidae	290.827380952381	-414	2882	31.308198098472	-3.19742	41.21714	198.91765704584	83	296	3.95	2136.101433	29004481.44	10.3452	32.778258
Canis_latrans	Canidae	834.586083853702	-72	3948	38.1999927246247	10.4677717606031	68.08333	116.674212161562	-121	273	5.605	2569.032222	17097541.92	13.4063	325
Canis_lupus	Canidae	561.713206406769	-395	4843	52.4473895097514	26.73361	79.98943	53.2385404101327	-203	259	4.98	2883.256667	51904189.04	32.1833	256.2375
Canis_mesomelas	Canidae	1113.39622641509	3	1927	-12.3079234429384	-33.8	10.43333	210.915887850467	149	302	3.95	1827.5715	6524493.134	8.5	103
Canis_simensis	Canidae	3963.5	3750	4130	7.2557625	6.85621	7.91667	70.75	57	81	4	1460	7002.179364	10	7.5
Capra_hircus	Bovidae	906.75	7	1795	34.88306	29.6333	36.91518	152	108	186	1.5	2097.005	NA	54.25	54.593759
Capra_ibex	Bovidae	2027.23913043478	750	3201	45.3391410869565	44.02932	47.47046	27.7608695652174	-38	106	1.18	2958.933333	2141.633301	85.1665	6.205726
Capra_nubiana	Bovidae	476.928571428571	-158	1349	29.4452407142857	20.5	31.75153	200.928571428571	151	236	1.11	2920	188839.2949	62.6248	13.775943
Capra_pyrenaica	Bovidae	843.105263157895	280	2502	39.2416857894737	36.71	40.67	131.578947368421	71	167	1.5	2471.76	52394.54845	50	6.450587
Capra_sibirica	Bovidae	2695.77777777778	1890	4407	41.81794	34.5	50.0141	-1.44444444444444	-41	26	1.18	2875.226667	1568183.635	130	32.567209
Capreolus_capreolus	Cervidae	270.633488166335	-5	2745	51.0188929325126	32.67	68.39614	87.7476368432623	-24	189	1.785	2335.391667	6456766.89	22.5	15.272548
Capreolus_pygargus	Cervidae	1594.5	1399	1790	42.163655	33.36064	50.96667	19.5	-34	73	1.895	3063.8029	11976633.78	43.7522	25.689945
Capromys_pilorides	Capromyidae	64.8181818181818	3	140	21.867724196949	20.00306	23.12493	252.583333333333	248	262	2	1714.826067	112186.544	5.65	3.261476
Caracal_caracal	Felidae	240	-384	3705	29.1830936725664	-33.33616	35.92889	205.473451327434	41	288	3	2239.8225	19306936.09	13.7499	90
Carollia_brevicauda	Phyllostomidae	771.273333333333	2	3888	-2.49728746452014	-20.75	10.9069	231.533333333333	97	283	0.98	NA	10887122.85	0.0144	0.323778
Carollia_castanea	Phyllostomidae	484.803625377644	2	3237	2.2940199550092	-17.21667	15.73	245.075528700906	94	282	0.99	1847.5352	2534048.918	0.0133	0.226197
Carollia_perspicillata	Phyllostomidae	450.014940239044	-3	3382	2.76504788831185	-27.25799	20.8605822861867	245.150346191889	94	285	1	1847.5352	14004582.32	0.018	0.3867
Carollia_sowelli	Phyllostomidae	730.896551724138	17	2039	15.5615005551298	10.431906098763	17.6931	226.413793103448	159	270	NA	1847.5352	799247.0175	0.0165	0.1986
Casinycteris_argynnis	Pteropodidae	504.333333333333	392	681	0.30364	-5.05785	2.98544	246.333333333333	236	253	0.99	1553.790873	1730518.227	0.0299	0.32583
Castor_fiber	Castoridae	186.016828478964	-3	1618	57.8876236229086	43.5427	66.6048	57.4673318313486	-19	142	3.055	3294.125	3468538.965	19	13.367091
Cavia_aperea	Caviidae	165.628205128205	2	1186	-27.7322321794872	-38.2656	5.5	196.153846153846	135	259	2.48	763.4281	7078604.067	0.549	1.031326
Cavia_tschudii	Caviidae	3070.05555555556	390	4250	-14.4126663388024	-24.11667	-7.16667	111.888888888889	52	193	2.02	755.95645	640039.6953	1	1.825741
Cebus_albifrons	Cebidae	347.63768115942	4	1997	-0.113773857142857	-13.142	11.25	253.728571428571	191	284	1	5508.653	NA	2.629	3.782432
Sapajus_apella	Cebidae	194.806451612903	6	879	-3.94304548387097	-17.45889	6.43333	259.516129032258	239	273	1.05	5475	3398811.104	2.5	12.871582
Sapajus_libidinosus	Cebidae	467.625	116	1051	-11.64844125	-16.62871	-8.82893	252.125	214	262	1.05	5830.0793	2644413.643	3.2	8.211236
Sapajus_nigritus	Cebidae	441.666666666667	10	746	-23.19698	-26.62042	-19.99629	203.333333333333	184	225	1.025	5840	887816.0694	3.2	6.487186
Cebus_olivaceus	Cebidae	219.0625	17	879	4.529791875	1.8	8.58333	263.1875	232	278	1	6212.3	NA	2.6	9.469708
Centurio_senex	Phyllostomidae	517.22962962963	0	2783	15.7447615592475	8.68721	25.6603145830558	239.419117647059	130	279	0.995	2064.27635	2109939.224	0.0212	0.281268
Cephalophus_dorsalis	Bovidae	563.727272727273	62	1323	4.98352454545455	0.5	8.531	241.727272727273	194	268	1	2362.6281	3620069.557	20	10.718006
Cephalophus_leucogaster	Bovidae	665.666666666667	649	681	2.9	1.25	3.75	242.333333333333	232	249	1	836.8205	1045766.507	12.6999	14.843303
Cephalophus_natalensis	Bovidae	128.2	86	246	-23.78926	-28.08333	-18.04045	227.4	199	251	1	1890.876667	907268.6216	12	5.077227
Cephalophus_nigrifrons	Bovidae	2053.5	467	3906	-0.0357821428571429	-1.56667	3.75	165.214285714286	72	249	NA	2407.975	3235655.708	13.8998	19.952074
Cephalophus_rufilatus	Bovidae	493.25	67	776	7.42037375	3.68333	11.75003	253.125	237	274	1	1770.8773	2966450.275	12	17.995028
Cephalophus_silvicultor	Bovidae	690.727272727273	39	2299	5.70343	-1.0806	8.531	238.454545454545	171	267	1	2275.945333	6243265.293	72.5003	59.42442
Ceratotherium_simum	Rhinocerotidae	757.191176470588	15	2030	-21.4763176322436	-34.20118	3.25	204.852941176471	157	262	1	6865.345833	5684488.462	2949.9863	132.531597
Cercocebus_atys	Cercopithecidae	235.909090909091	63	436	6.90409181818182	4.9	11.109	256.090909090909	245	267	1.005	3285	320409.0941	7.6434	8.587052
Cercocebus_torquatus	Cercopithecidae	253	39	467	3.291665	2.78333	3.8	250.5	234	267	1	3285	290636.3119	8.1354	8.715087
Cercopithecus_ascanius	Cercopithecidae	916	300	2672	0.706688709677419	-8.31667	4.35	227.451612903226	134	260	1	4444.7875	2653187.453	3.55	7.016639
Cercopithecus_campbelli	Cercopithecidae	233	10	769	7.86742136363636	4.9	12.26893	260.772727272727	225	296	1	4239.809	282204.7264	4.1	2.216462
Cercopithecus_cephus	Cercopithecidae	527.636363636364	10	700	2.33816	-1.57853	3.75	240.454545454545	232	257	1	4418.325	789416.4511	3.485	5.922894
Cercopithecus_mitis	Cercopithecidae	1411.90163934426	9	5090	-4.50510838709677	-32.73333	4.28333	196.774193548387	-30	276	1	4917.1705	2350087.917	5	6.26984
Cercopithecus_nictitans	Cercopithecidae	478	32	717	2.60858857142857	-2.0091	4.8333	243.214285714286	232	267	1	4274.28285	1355151.132	5.8033	12.418566
Cercopithecus_petaurista	Cercopithecidae	200.466666666667	45	441	6.25859066666667	4.9	8.032	258	243	268	1.02	3875.131454	537865.4875	2.775	5.363955
Cerdocyon_thous	Canidae	375.424050632911	0	2102	-16.339617721519	-32.9	11.25	224.310126582278	166	283	4	1530.1676	8531997.191	5.24	2.9
Cerradomys_subflavus	Cricetidae	571	11	1100	-15.3217399025839	-19.1310281625821	-7.21707601754378	225.625	201	246	4.585	589.3882991	1478566.506	0.0964	0.967249
Cervus_elaphus	Cervidae	435.422036207903	-2	3674	50.9995414490737	30.43425	66.3808	83.9537483137406	-46	186	1.035	5209.4516	15259446.31	180.1878	129.803712
Cervus_nippon	Cervidae	547.466666666667	98	1672	36.6580586666667	34.68383	43.99375	113.266666666667	34	151	1	3499.206333	351682.3595	53	10.490294
Chaetodipus_arenarius	Heteromyidae	109.253731343284	-2	625	28.5408690107932	24.1858	32.13472	206.633802816901	167	235	2.91	987.63075	78188.68022	0.023	0.224967
Chaetodipus_dalquesti	Heteromyidae	280.666666666667	171	427	23.5594466666667	23.325	23.67667	225.333333333333	221	229	2.91	987.63075	11672.75276	0.0295	0.172148
Chaetodipus_fallax	Heteromyidae	399.252688172043	1	1530	32.5122784631996	27.23333	34.2163575736998	171.326315789474	125	208	3.225	1030.6743	47182.79834	0.0187	0.233872
Chaetodipus_hispidus	Heteromyidae	828.424017003188	5	2929	33.6272896110384	20.5205622931896	45.62	155.977683315622	9	244	5.12	987.63075	2312126.069	0.032	0.565153
Chaetodipus_intermedius	Heteromyidae	1298.42093541203	31	2455	32.9237515259132	27.5653609633258	37.0772391601623	156.031145717464	74	233	5.015	987.63075	513391.4163	0.0165	0.279052
Chaetodipus_spinatus	Heteromyidae	325.313725490196	-74	2499	29.8435778734698	22.88333	35.02645	208.625806451613	82	240	3.5	987.63075	128178.1085	0.0164	0.206082
Cheirogaleus_major	Cheirogaleidae	579	72	928	-18.3313775	-24.40003	-15.03528	214.75	200	229	2.255	1888.9911	37830.39868	0.45	0.999324
Cheirogaleus_medius	Cheirogaleidae	171.333333333333	130	218	-16.2646666666667	-16.338	-16.227	262.333333333333	260	266	2.14	2584.9082	127375.6498	0.181	0.541594
Chelemys_macronyx	Cricetidae	1030.88095238095	186	3062	-41.6988943058429	-51.13333	-35.08	70.3333333333333	25	117	4.37	589.3882991	322545.3488	0.0733	0.594793
Chimarrogale_himalayica	Soricidae	1404	1344	1464	22.016665	21.68333	22.35	176.5	164	189	NA	379.2929563	3331793.416	0.0348	0.68303
Chimarrogale_platycephalus	Soricidae	531	514	548	34.985415	34.96361	35.00722	107.5	105	110	NA	379.2929563	207234.293	0.032	0.355277
Chionomys_nivalis	Cricetidae	1507.61538461538	107	3104	43.0387723367571	35.8	49.2513	66.6520146520147	-37	166	3.045	589.3882991	892291.2025	0.054	0.391413
Chiromyscus_chiropus	Muridae	920.666666666667	319	1464	20.8423	19.76	22.35	203	164	251	NA	624.3996409	431269.4108	0.0778	0.655362
Chironax_melanocephalus	Pteropodidae	807.5	107	1571	0.169445	-6.75	4.51667	224.833333333333	173	267	0.98	1553.790873	180119.4719	0.0167	0.144922
Chironectes_minimus	Didelphidae	577.478260869565	2	2102	-0.695017639842592	-27.87332	17.7787737339686	232.137931034483	174	283	3.62	843.3734222	6300378.216	0.946	4.915765
Chiropodomys_gliroides	Muridae	546.473684210526	9	2272	12.3058536842105	-7.5	26.68333	230.631578947368	137	273	2.17	467.01615	1266151.749	0.0215	0.253863
Chiropotes_chiropotes	Pitheciidae	235	62	669	3.587332	1.78333	5.75	262	237	273	1	3650	1382200.046	3.174	7.104472
Chlorocebus_aethiops	Cercopithecidae	1355.5	392	1761	8.0901225	7.06273	10.64242	215.25	187	280	1	4533.4825	1160536.921	3.975	0.5
Chlorocebus_cynosuros	Cercopithecidae	1222.5	843	1717	-11.9662475	-15.06667	-9.22146	207.5	182	232	1	4533.4825	3121731.069	3.975	9.640752
Chlorocebus_pygerythrus	Cercopithecidae	937.925925925926	21	2156	-11.4436564285714	-33.5018	7.83333	215.035714285714	155	268	1	4533.4825	4629925.841	3.975	10.4972
Chlorocebus_sabaeus	Cercopithecidae	71.2608695652174	1	411	12.2863886956522	8.76731	13.56457	273.04347826087	257	296	1	4533.4825	1535865.494	3.975	8.27171
Chodsigoa_parca	Soricidae	1849	1849	1849	29.10803	29.10803	29.10803	106	106	106	NA	426.9101194	588030.335	0.0111	0.225336
Chrotomys_mindorensis	Muridae	1070	268	1911	14.5844425	12.83	15.48189	226.125	193	262	NA	639.6318318	27598.65851	0.179	0.584392
Chrysocyon_brachyurus	Canidae	105.033898305085	62	969	-26.6867769805254	-28.62693	-12.955	217.71186440678	209	266	3	2032.3307	4490671.626	23.2498	49.078927
Civettictis_civetta	Viverridae	832.895348837209	4	3401	0.307191379310345	-24.17154	13.13333	231.413793103448	95	296	2.31	3244.5411	15450955.36	12	25.698839
Coendou_bicolor	Erethizontidae	661.833333333333	176	2113	-11.2497758333333	-17.08528	-1.0833	234	175	255	1	3031.9718	1245302.456	4.05	4.563413
Coendou_prehensilis	Erethizontidae	304.153846153846	5	1003	-8.04423961538462	-27.26667	10.46667	246.5	186	271	1	3031.9718	10284188.96	4.4	7.853809
Coleura_afra	Emballonuridae	506.711111111111	4	1415	-0.0277316326530612	-6	19.09999	251.734693877551	208	300	1	788.4	4761685.71	0.0107	0.345722
Colobus_angolensis	Cercopithecidae	563.8	20	1832	-4.361917	-7.88748	1.99	235.9	145	266	1	3864.89375	2325687.16	14.4622	10.546468
Colomys_goslingi	Muridae	1290.21052631579	414	2610	-1.02336052631579	-5.3333	3.1333	209.394736842105	145	253	1.985	624.3996409	916940.6548	0.0625	0.680068
Conepatus_chinga	Mephitidae	1034.66666666667	7	4306	-25.9685983822498	-39.85	-9.73468	165.375	31	250	NA	1317.65	5113797.282	1.9175	7.053498
Conepatus_semistriatus	Mephitidae	406.266666666667	2	4023	12.6588107133699	-8.01667	21.553	239.644444444444	54	283	3.995	1741.05	2047030.352	1.2	5.237813
Connochaetes_gnou	Bovidae	1664	1203	2005	-28.49877	-28.50589	-28.49042	145	120	176	1	2860.14	406481.8218	179.999	29.121134
Connochaetes_taurinus	Bovidae	1013.91489361702	20	1916	-16.0478579432624	-28.34623	-1.09286	214.687943262411	148	251	1	2942.265	3135116.098	179.999	45.267247
