species frame Nind size S EstPi_ferretti EstTheta_ferretti
Lepus_comus 1 11 378 9 0.0100529100529101 0.00845586508197494
Lepus_comus 2 11 378 1 0.00146972369194591 0.000939638656734341
Lepus_comus 3 11 378 33 0.0347442680776014 0.0310080756722333
Lepus_coreanus 1 12 378 4 0.0024050024050024 0.00350411933119105
Lepus_coreanus 2 12 378 1 0.000440917107583774 0.000876029832797762
Lepus_coreanus 3 12 378 21 0.0115440115440115 0.018396626488753
Lepus_corsicanus 1 9 353 1 0.00188857412653447 0.00129805909259488
Lepus_corsicanus 2 9 353 0 0 0
Lepus_corsicanus 3 9 353 3 0.00356131121003642 0.00390034313733077
Lepus_europaeus 1 222 380 48 0.00963293711280316 0.0253438368671709
Lepus_europaeus 2 222 380 18 0.00183411996327555 0.00950436216837913
Lepus_europaeus 3 222 379 152 0.0834517067483656 0.0804743529512295
Lepus_granatensis 1 199 378 25 0.0128477606677547 0.0165584606768357
Lepus_granatensis 2 199 378 3 0.00139346498576785 0.00199015904756494
Lepus_granatensis 3 199 378 124 0.126878376093203 0.0822864300531594
Lepus_hainanus 1 18 378 3 0.000881834215167549 0.00230742455138166
Lepus_hainanus 2 18 378 1 0.000968288549987896 0.00076914151712722
Lepus_hainanus 3 18 378 20 0.00995953937130408 0.0153828303425444
Lepus_mandshuricus 1 44 378 42 0.0183563206819021 0.0255427922631715
Lepus_mandshuricus 2 44 378 22 0.00793650793650794 0.0133795578521374
Lepus_mandshuricus 3 44 378 194 0.122313947895343 0.11798337378703
Lepus_oiostolus 1 18 378 11 0.0075304813283338 0.00872306249651123
Lepus_oiostolus 2 18 378 3 0.00194738389182834 0.00237901704450306
Lepus_oiostolus 3 18 378 103 0.082751001635222 0.0816795851946051
Lepus_othus 1 5 378 1 0.00105820105820106 0.00162184078929586
Lepus_othus 2 5 378 1 0.00105820105820106 0.00162403572878604
Lepus_othus 3 5 378 0 0 0
Lepus_peguensis 1 8 378 6 0.00680272108843537 0.00612182430364247
Lepus_peguensis 2 8 378 4 0.00491307634164777 0.00408121620242831
Lepus_peguensis 3 8 378 18 0.0207860922146636 0.0183654729109274
Lepus_sinensis 1 12 378 24 0.0164341831008498 0.0210247159871463
Lepus_sinensis 2 12 378 13 0.00797659130992464 0.0113883878263709
Lepus_sinensis 3 12 378 130 0.0830527497194164 0.113883878263709
Lepus_timidus 1 207 379 41 0.0025334594207834 0.0192499921583247
Lepus_timidus 2 207 379 21 0.00119553680355568 0.00986225291794952
Lepus_timidus 3 207 379 186 0.0308798012451133 0.0873526107126004
Lepus_tolai 1 21 378 5 0.00125976316452507 0.00367661767889427
Lepus_tolai 2 21 378 2 0.00073066263542454 0.00147064707155771
Lepus_tolai 3 21 378 38 0.0173091458805745 0.0279422943595964
Lepus_townsendii 1 23 378 3 0.00238092355342001 0.00296093517562212
Lepus_townsendii 2 23 378 2 0.00200416867083534 0.0019764232447719
Lepus_townsendii 3 23 378 21 0.0215265142801375 0.020752444070105
Lepus_yarkandensis 1 488 380 60 0.00480064348093424 0.0235911386405996
Lepus_yarkandensis 2 488 379 33 0.00155781019031329 0.0129802403762637
Lepus_yarkandensis 3 488 379 167 0.0340345205858891 0.0656952725782774
Liomys_irroratus 1 35 378 28 0.017896047307812 0.0179893587757573
Liomys_irroratus 2 35 378 5 0.00229452050180342 0.00321238549567094
Liomys_irroratus 3 35 378 164 0.130139193724628 0.105366244258007
Liomys_pictus 1 35 378 56 0.0448446045084701 0.0359739179138201
Liomys_pictus 2 35 378 8 0.00732737539460229 0.00513913113054573
Liomys_pictus 3 35 378 262 0.25541327642168 0.168306544525373
Liomys_salvini 1 10 378 4 0.00376249265138154 0.00374059007808483
Liomys_salvini 2 10 378 3 0.00158730158730159 0.00280544255856362
Liomys_salvini 3 10 378 63 0.0562610229276896 0.0589142937298361
Lionycteris_spurrelli 1 6 378 3 0.00476190476190476 0.00347584289190125
Lionycteris_spurrelli 2 6 378 0 0 0
Lionycteris_spurrelli 3 6 378 50 0.0777777777777778 0.0579307148650208
Lissodelphis_borealis 1 5 378 1 0.00105820105820106 0.00127024452207049
Lissodelphis_borealis 2 5 378 0 0 0
Lissodelphis_borealis 3 5 378 6 0.00687830687830688 0.00761904761904759
Lonchophylla_robusta 1 7 378 9 0.00856638951877047 0.00971817298347904
Lonchophylla_robusta 2 7 378 1 0.000755857898715041 0.00107979699816434
Lonchophylla_robusta 3 7 378 41 0.0423280423280423 0.0442716769247379
Lontra_felina 1 10 334 7 0.00558882235528942 0.00740838424147639
Lontra_felina 2 10 334 1 0.00159680638722555 0.0010583406059252
Lontra_felina 3 10 333 8 0.00573907240573907 0.00849215044754394
Lontra_provocax 1 9 334 3 0.00199600798403194 0.00330482268052593
Lontra_provocax 2 9 334 1 0.000665335994677312 0.00110160756017531
Lontra_provocax 3 9 333 4 0.0045045045045045 0.00441966276394659
Lophostoma_carrikeri 1 5 378 2 0.00282186948853616 0.00261466390674365
Lophostoma_carrikeri 2 5 378 2 0.0037037037037037 0.00261466390674365
Lophostoma_carrikeri 3 5 378 28 0.0388888888888889 0.0366452175809793
Lophostoma_silvicolum 1 16 378 22 0.0172335600907029 0.0176627773809776
Lophostoma_silvicolum 2 16 378 7 0.00479969765684051 0.00562027543841375
Lophostoma_silvicolum 3 16 378 103 0.0984315948601663 0.0826983385938023
Lophuromys_chrysopus 1 16 123 4 0.00670731707317073 0.00980050661651486
Lophuromys_chrysopus 2 16 123 1 0.00101626016260163 0.00245012665412872
Lophuromys_chrysopus 3 16 123 29 0.0519066976384049 0.0710777221755751
Lophuromys_flavopunctatus 1 27 124 15 0.0273669699476151 0.03183463097157
Lophuromys_flavopunctatus 2 27 124 3 0.00385993934381031 0.00636586615277665
Lophuromys_flavopunctatus 3 27 124 62 0.143029133351714 0.131626118466157
Loris_lydekkerianus 1 6 378 1 0.000881834215167549 0.00115861429730042
Loris_lydekkerianus 2 6 378 4 0.00458553791887125 0.00463445718920166
Loris_lydekkerianus 3 6 378 9 0.0111111111111111 0.0104275286757037
Loris_tardigradus 1 12 378 8 0.00521083854417188 0.0070082386623821
Loris_tardigradus 2 12 378 4 0.0017636684303351 0.00350411933119105
Loris_tardigradus 3 12 378 13 0.00697450697450697 0.0113883878263709
Loxodonta_africana 1 800 378 26 0.0079484773519248 0.00966328023800604
Loxodonta_africana 2 800 378 14 0.00478285614893227 0.00520330748275605
Loxodonta_africana 3 800 378 87 0.0416641285997697 0.0323352083922131
Lundomys_molitor 1 5 376 10 0.0145390070921986 0.0150300601202405
Lundomys_molitor 2 5 376 4 0.00523049645390071 0.00601202404809621
Lundomys_molitor 3 5 375 17 0.0219555555555556 0.0256668344237545
Lutra_lutra 1 34 378 13 0.00406554793163076 0.00884757876244016
Lutra_lutra 2 34 378 6 0.00168214062758854 0.00408342058647342
Lutra_lutra 3 34 378 47 0.0245671889760707 0.0319921457142478
Lutreolina_crassicaudata 1 16 380 2 0.0012312030075188 0.00202285957623566
Lutreolina_crassicaudata 2 16 380 0 0 0
Lutreolina_crassicaudata 3 16 380 9 0.00424185463659148 0.00910480431707254
Lutrogale_perspicillata 1 27 380 12 0.00847144570828781 0.00923845259331389
Lutrogale_perspicillata 2 27 380 10 0.00428055180686759 0.0076982871595415
Lutrogale_perspicillata 3 27 379 51 0.0406531980674461 0.0393654876536315
Lycaon_pictus 1 9 378 3 0.00396825396825397 0.00398327026488745
Lycaon_pictus 2 9 378 0 0 0
Lycaon_pictus 3 9 378 5 0.00557445200302343 0.00665011526866462
Lynx_canadensis 1 12 378 3 0.00132275132275132 0.00394218040595073
Lynx_canadensis 2 12 378 1 0.000440917107583774 0.00131406013531691
Lynx_canadensis 3 12 378 6 0.00396825396825397 0.00788633922648158
Lynx_lynx 1 43 378 6 0.00228268361410124 0.00468328599607107
Lynx_lynx 2 43 378 3 0.00158319500639762 0.00234260305747264
Lynx_lynx 3 43 378 25 0.00804660285904879 0.0195374648909785
Lynx_pardinus 1 178 378 2 6.03085944386198e-05 0.000930543369633725
Lynx_pardinus 2 178 378 3 8.98575740368328e-05 0.00139581943352035
Lynx_pardinus 3 178 378 7 0.000766450514325152 0.00325705567853365
Lynx_rufus 1 36 378 7 0.00624885969713556 0.00780557691298586
Lynx_rufus 2 36 378 0 0 0
Lynx_rufus 3 36 378 48 0.0375182767870878 0.05357782706421
Macaca_assamensis 1 10 138 3 0.00676328502415459 0.00798369467648086
Macaca_assamensis 2 10 137 1 0.00145985401459854 0.00266833260977754
Macaca_assamensis 3 10 137 16 0.0522303325223033 0.0426933217564406
Macaca_fascicularis 1 972 380 76 0.01914854665603 0.0349623733536411
Macaca_fascicularis 2 972 380 29 0.00569674417091349 0.0133409903094388
Macaca_fascicularis 3 972 380 211 0.0692316735732195 0.097275861549
Macaca_mulatta 1 508 380 30 0.0199256352077473 0.0231453339659054
Macaca_mulatta 2 508 380 14 0.0088325604314183 0.0108019134686186
Macaca_mulatta 3 508 380 113 0.0980626668539578 0.0870389530545247
Macaca_nemestrina 1 15 376 49 0.040273556231003 0.0412331653203655
Macaca_nemestrina 2 15 376 27 0.0191762138570649 0.0227203155846912
Macaca_nemestrina 3 15 376 144 0.121865014418206 0.12121812283146
Macaca_ochreata 1 5 376 15 0.0209219858156028 0.0207086976530143
Macaca_ochreata 2 5 376 9 0.0131205673758865 0.0124252185918086
Macaca_ochreata 3 5 376 64 0.0854609929078014 0.0884283246977548
Macaca_silenus 1 19 376 25 0.0232626309202292 0.0287118617538604
Macaca_silenus 2 19 376 26 0.0246858280452905 0.0298584311325774
Macaca_silenus 3 19 375 99 0.109938401559454 0.114149891815426
Macaca_thibetana 1 6 380 2 0.00315789473684211 0.0033588042656814
Macaca_thibetana 2 6 380 4 0.00666666666666667 0.00671760853136281
Macaca_thibetana 3 6 379 20 0.0343007915567282 0.0336842105263156
Macaca_tonkeana 1 9 376 14 0.0164007092198582 0.0148983718207938
Macaca_tonkeana 2 9 376 6 0.00605791962174941 0.00638501649462591
Macaca_tonkeana 3 9 376 62 0.0691489361702128 0.0660406667469769
Macroglossus_minimus 1 95 255 31 0.0114038965157543 0.0243726668136178
Macroglossus_minimus 2 95 255 9 0.00200366186512781 0.00707593552653419
Macroglossus_minimus 3 95 254 137 0.0725235135642606 0.108146378333963
Macroglossus_sobrinus 1 20 148 0 0 0
Macroglossus_sobrinus 2 20 148 1 0.000675675675675675 0.00212060771254161
Macroglossus_sobrinus 3 20 148 8 0.00839260312944523 0.0169648617003329
Macropus_giganteus 1 5 378 12 0.0157848324514991 0.0163043478260869
Macropus_giganteus 2 5 378 4 0.00502645502645503 0.00543478260869563
Macropus_giganteus 3 5 378 38 0.0452380952380952 0.0516655336505776
Macropus_rufogriseus 1 5 378 5 0.00652557319223986 0.00774993541720485
Macropus_rufogriseus 2 5 378 4 0.00564373897707231 0.00619994833376388
Macropus_rufogriseus 3 5 378 30 0.0458553791887125 0.0465416936005171
Macroscelides_micus 1 16 283 1 0.000824499411071849 0.00106505266047898
Macroscelides_micus 2 16 282 1 0.000443262411347518 0.00106867226403484
Macroscelides_micus 3 16 282 3 0.00242316784869976 0.00320624522046045
Macroscelides_proboscideus 1 92 319 30 0.0222275811084891 0.0186614156209865
Macroscelides_proboscideus 2 92 319 11 0.00620908701036394 0.00684287811846861
Macroscelides_proboscideus 3 92 318 153 0.140151569857983 0.0954726509449765
Macrotarsomys_bastardi 1 8 378 20 0.0211136306374402 0.0209349968348277
Macrotarsomys_bastardi 2 8 378 3 0.00220458553791887 0.00314024952522415
Macrotarsomys_bastardi 3 8 378 83 0.0836041824137062 0.0869083946628365
Madoqua_guentheri 1 10 243 11 0.0266999804036841 0.0257302059808806
Madoqua_guentheri 2 10 243 4 0.0121497158534196 0.00936739421953717
Madoqua_guentheri 3 10 242 45 0.121982815164633 0.105933390877398
Makalata_didelphoides 1 5 378 51 0.0716931216931217 0.0648030495552729
Makalata_didelphoides 2 5 378 17 0.0222222222222222 0.0216010165184243
Makalata_didelphoides 3 5 378 202 0.280952380952381 0.25658939345824
Makalata_macrura 1 16 378 26 0.0209215167548501 0.0212973614012724
Makalata_macrura 2 16 378 12 0.00858385441718775 0.009829014667055
Makalata_macrura 3 16 378 115 0.0851330767997435 0.0942177483762855
Malacomys_cansdalei 1 27 352 26 0.00872507122507122 0.0192037629392982
Malacomys_cansdalei 2 27 352 7 0.00203962703962704 0.0051702438682726
Malacomys_cansdalei 3 27 352 123 0.0421361046361046 0.0910405108353584
Malacomys_edwardsi 1 207 351 50 0.0232050553799065 0.0241228839497232
Malacomys_edwardsi 2 207 351 18 0.00429708895540705 0.00868423822190036
Malacomys_edwardsi 3 207 350 196 0.136407942142373 0.0948268197977499
Malacomys_longipes 1 143 380 59 0.0342175224057785 0.029376599418143
Malacomys_longipes 2 143 380 20 0.0103921205628538 0.00995947911298547
Malacomys_longipes 3 143 380 207 0.121789289117514 0.103089712535028
Mandrillus_leucophaeus 1 59 377 2 0.000587720186059532 0.00115193223205753
Mandrillus_leucophaeus 2 59 377 2 0.000878431912914672 0.00115193223205753
Mandrillus_leucophaeus 3 59 377 25 0.0199972223416129 0.0143995818837148
Mandrillus_sphinx 1 103 376 8 0.00662880245398442 0.00844062493403082
Mandrillus_sphinx 2 103 376 9 0.00581326037266108 0.00950091170581988
Mandrillus_sphinx 3 103 376 44 0.0434261161574315 0.0464527525636842
Manis_javanica 1 64 262 9 0.0109553803584588 0.00734413999661401
Manis_javanica 2 64 262 3 0.00059674648860921 0.002448046665538
Manis_javanica 3 64 262 40 0.0412195431385498 0.032641073658425
Manis_pentadactyla 1 23 298 82 0.0526178421445112 0.0925952919408148
Manis_pentadactyla 2 23 297 26 0.0192618189694213 0.0295213534916556
Manis_pentadactyla 3 23 297 18 0.0297610609014118 0.0203981530686779
Marmosa_constantiae 1 40 380 37 0.0283011036531164 0.0301805266620834
Marmosa_constantiae 2 40 380 11 0.00917601096025723 0.00897193278446512
Marmosa_constantiae 3 40 380 157 0.12717790194166 0.128363286639415
Marmosa_demerarae 1 49 380 45 0.0280754596172825 0.0310371010172732
Marmosa_demerarae 2 49 380 21 0.00688421833183019 0.0144868605778266
Marmosa_demerarae 3 49 380 187 0.112832394880985 0.129177930447044
Marmosa_lepida 1 7 380 8 0.0110275689223058 0.00928810541999646
Marmosa_lepida 2 7 380 3 0.00281954887218045 0.00348303953249867
Marmosa_lepida 3 7 380 36 0.0455513784461153 0.0418264203555243
Marmosa_mexicana 1 11 380 30 0.0343381180223285 0.027613936710026
Marmosa_mexicana 2 11 380 5 0.00660818713450292 0.00460232278500433
Marmosa_mexicana 3 11 380 146 0.187756512493355 0.134387825322126
Marmosa_murina 1 103 380 71 0.0229402102231884 0.0381067534103211
Marmosa_murina 2 103 380 29 0.00395694272435502 0.0155673976983647
Marmosa_murina 3 103 380 265 0.137984707903143 0.142307146348154
Marmosa_paraguayanus 1 26 380 19 0.0201567505720824 0.0166976452022628
Marmosa_paraguayanus 2 26 380 6 0.00651730115803342 0.00527371227055658
Marmosa_paraguayanus 3 26 380 59 0.060201982228298 0.051952217747925
Marmosa_regina 1 5 380 3 0.00552631578947368 0.00486223662884928
Marmosa_regina 2 5 380 1 0.00105263157894737 0.00162074554294976
Marmosa_regina 3 5 380 26 0.0421929824561404 0.0422135029089434
Marmosa_robinsoni 1 46 380 57 0.0452155800802947 0.0376813811041842
Marmosa_robinsoni 2 46 380 10 0.0061292175196704 0.00661115146528382
Marmosa_robinsoni 3 46 380 229 0.182968184825491 0.151416580389424
Marmosops_incanus 1 31 380 37 0.0319656483152817 0.029308678476019
Marmosops_incanus 2 31 380 6 0.00249613003095975 0.00475201806380186
Marmosops_incanus 3 31 380 184 0.152208218958892 0.146093250454249
Marmosops_noctivagus 1 48 380 26 0.0148612662640889 0.0160675171138263
Marmosops_noctivagus 2 48 380 6 0.00128809039025757 0.00370818068057754
Marmosops_noctivagus 3 48 380 193 0.131503392490421 0.119298001050363
Marmosops_parvidens 1 9 380 39 0.039546783625731 0.0427039583284446
Marmosops_parvidens 2 9 380 5 0.0043859649122807 0.00547681546652682
Marmosops_parvidens 3 9 380 174 0.172514619883041 0.190593178235133
Marmosops_paulensis 1 13 380 34 0.0291872162924795 0.0335993100462533
Marmosops_paulensis 2 13 380 8 0.00785714285714286 0.00790795279876477
Marmosops_paulensis 3 13 380 194 0.172021355837145 0.192016055754095
Marmosops_pinheiroi 1 10 380 20 0.0231286549707602 0.0214016555709273
Marmosops_pinheiroi 2 10 380 5 0.00695906432748538 0.00535041389273181
Marmosops_pinheiroi 3 10 380 73 0.0908479532163743 0.0781784206990071
Marmota_broweri 1 56 378 4 0.0022108843537415 0.00230854806428885
Marmota_broweri 2 56 378 3 0.00218995192540166 0.00173144772222348
Marmota_broweri 3 56 378 18 0.00813818888841351 0.0103886843145458
Marmota_caligata 1 174 378 10 0.00353014916831275 0.00461419945375173
Marmota_caligata 2 174 378 8 0.00433200838489524 0.00369135956300139
Marmota_caligata 3 174 378 47 0.0275544629740364 0.0216867374326332
Marmota_flaviventris 1 27 379 15 0.0156541259971339 0.0153824502825377
Marmota_flaviventris 2 27 379 0 0 0
Marmota_flaviventris 3 27 379 57 0.0498882917650842 0.0585167180066396
Marmota_himalayana 1 78 378 29 0.00730556921033112 0.0156052733439793
Marmota_himalayana 2 78 378 17 0.00441231186572801 0.00914791885681543
Marmota_himalayana 3 78 378 62 0.0241986753373917 0.0333629981836798
Marmota_monax 1 6 378 9 0.00987654320987654 0.0108368452739313
Marmota_monax 2 6 378 3 0.00352733686067019 0.0036122817579771
Marmota_monax 3 6 378 23 0.0268077601410935 0.0277008310249306
Marmota_olympus 1 8 378 11 0.00736961451247166 0.011411859441461
Marmota_olympus 2 8 378 4 0.00264550264550265 0.00414771801442811
Marmota_olympus 3 8 378 41 0.0272108843537415 0.0425277591180303
Marmota_sibirica 1 6 378 0 0 0
Marmota_sibirica 2 6 378 1 0.00158730158730159 0.0019952114924182
Marmota_sibirica 3 6 378 6 0.00740740740740741 0.0120020003333889
Marmota_vancouverensis 1 6 378 1 0.000881834215167549 0.00115861429730042
Marmota_vancouverensis 2 6 378 1 0.000881834215167549 0.00115861429730042
Marmota_vancouverensis 3 6 378 0 0 0
Martes_americana 1 318 378 12 0.00709327952358417 0.00603897045973623
Martes_americana 2 318 378 6 0.0028505740527016 0.00301949654937128
Martes_americana 3 318 378 51 0.0291859378203066 0.0256895868403425
Martes_flavigula 1 36 378 15 0.00727682767832161 0.00999914444343089
Martes_flavigula 2 36 378 6 0.0042976337560838 0.00399995404491504
Martes_flavigula 3 36 378 58 0.0310165368055191 0.0386633585145995
Martes_foina 1 71 378 13 0.0023779206875106 0.00760093805349241
Martes_foina 2 71 378 4 0.0006501504042767 0.00233880899312723
Martes_foina 3 71 378 46 0.0130250208695796 0.0269011909162224
Martes_martes 1 149 378 11 0.00391034090670744 0.00725955763613967
Martes_martes 2 149 378 5 0.000483854872911283 0.00330159370124751
Martes_martes 3 149 378 43 0.0117778274781369 0.028408315171376
Martes_melampus 1 75 379 11 0.00516549259749869 0.0060597157412521
Martes_melampus 2 75 379 4 0.00182528993909861 0.00220353299681894
Martes_melampus 3 75 379 41 0.0120777641695271 0.0225862132173942
Martes_zibellina 1 218 379 36 0.00663595948021592 0.0164314144192102
Martes_zibellina 2 218 379 16 0.00263938966372242 0.00730285085298231
Martes_zibellina 3 218 379 70 0.0226135540804258 0.0319519976607813
Mastomys_awashensis 1 10 380 5 0.00380116959064327 0.00511578108841894
Mastomys_awashensis 2 10 380 0 0 0
Mastomys_awashensis 3 10 380 25 0.0194444444444444 0.0255984345135159
Mastomys_coucha 1 23 380 18 0.00777763326239781 0.0132584276342605
Mastomys_coucha 2 23 380 12 0.00414593101573711 0.00883802176988745
Mastomys_coucha 3 23 380 39 0.0188841682759544 0.0287469518341913
Mastomys_erythroleucus 1 214 380 57 0.0125443708913036 0.0255102977322049
Mastomys_erythroleucus 2 214 380 21 0.00188430355978352 0.00939838330750168
Mastomys_erythroleucus 3 214 380 210 0.0732282708203612 0.0941089593112065
Mastomys_huberti 1 75 380 23 0.00819914651493599 0.0125332345892015
Mastomys_huberti 2 75 380 9 0.00208898588566937 0.00490972580929027
Mastomys_huberti 3 75 380 81 0.044550374455205 0.0442071754328613
Mastomys_kollmannspergeri 1 24 380 11 0.00541051244712572 0.00787934654347556
Mastomys_kollmannspergeri 2 24 380 2 0.00081998474446987 0.00143238116594116
Mastomys_kollmannspergeri 3 24 380 31 0.0169363626457448 0.0222344587101737
Mastomys_natalensis 1 592 380 106 0.01271516900899 0.0417904284406076
Mastomys_natalensis 2 592 380 48 0.00277440552217148 0.018924981546348
Mastomys_natalensis 3 592 380 276 0.066377358342207 0.108918614495324
Maxomys_dollmani 1 5 267 11 0.0176029962546816 0.0211640211640212
Maxomys_dollmani 2 5 267 2 0.00337078651685393 0.00384800384800386
Maxomys_dollmani 3 5 266 48 0.0781954887218045 0.0926790024135161
Maxomys_hylomyoides 1 10 360 12 0.0145061728395062 0.0122420922318581
Maxomys_hylomyoides 2 10 360 1 0.00154320987654321 0.00102017435265484
Maxomys_hylomyoides 3 10 359 66 0.0965335809346951 0.0674519295502071
Maxomys_moi 1 9 380 15 0.0197431077694236 0.0146659993248984
Maxomys_moi 2 9 380 11 0.010672514619883 0.0107550661715922
Maxomys_moi 3 9 380 73 0.0843880534670008 0.0713932274232887
Maxomys_musschenbroekii 1 139 361 31 0.0180615205530889 0.0177962746612214
Maxomys_musschenbroekii 2 139 361 8 0.00143359312135586 0.00459420398294199
Maxomys_musschenbroekii 3 139 360 152 0.102419587796179 0.0874505935030145
Maxomys_panglima 1 6 267 9 0.0187265917602996 0.0147625686869515
Maxomys_panglima 2 6 267 1 0.00199750312109863 0.00164028540966128
Maxomys_panglima 3 6 266 29 0.0541353383458647 0.0477471049887492
Maxomys_rajah 1 11 295 16 0.0159630200308166 0.019223993374588
Maxomys_rajah 2 11 294 2 0.00222634508348794 0.00241009370195652
Maxomys_rajah 3 11 294 96 0.112231155088298 0.11572185043984
Maxomys_surifer 1 66 380 41 0.0289167625316933 0.0240328876535617
Maxomys_surifer 2 66 380 9 0.004086864371703 0.00527795508311744
Maxomys_surifer 3 66 379 216 0.186263505096652 0.126964513921668
Maxomys_whiteheadi 1 52 379 28 0.0176569754421687 0.0208955456599158
Maxomys_whiteheadi 2 52 378 2 0.0018654185320852 0.00149421001294954
Maxomys_whiteheadi 3 52 378 127 0.103987214582084 0.0949927350928003
Mazama_americana 1 30 378 35 0.029566747979724 0.0263922938473393
Mazama_americana 2 30 378 12 0.00694881876041296 0.00904757971003615
Mazama_americana 3 30 378 120 0.097434907405952 0.0905824254085521
Mazama_bororo 1 34 314 5 0.00239003254597368 0.00790164168756123
Mazama_bororo 2 34 313 4 0.00272330644380526 0.00633599902295922
Mazama_bororo 3 34 313 9 0.00620145596956892 0.0143144874570489
Mazama_gouazoubira 1 64 378 31 0.0135645075398968 0.0221515910760018
Mazama_gouazoubira 2 64 378 8 0.00532930414717632 0.00571614421263162
Mazama_gouazoubira 3 64 378 132 0.0613561296847957 0.0944564843917716
Mazama_nana 1 15 311 1 0.00134741999693768 0.00169531487389981
Mazama_nana 2 15 311 0 0 0
Mazama_nana 3 15 310 14 0.0114285714285714 0.0238456425423309
Mazama_nemorivaga 1 8 378 25 0.028092718568909 0.0270220886273035
Mazama_nemorivaga 2 8 378 6 0.00623582766439909 0.00647763288786752
Mazama_nemorivaga 3 8 378 109 0.117283950617284 0.118242021633795
Mazama_rufina 1 8 380 14 0.0159711779448622 0.0151457391017649
Mazama_rufina 2 8 379 3 0.00439753737906772 0.00325086625265422
Mazama_rufina 3 8 379 70 0.0775034552079407 0.0766453328466961
Mazama_temama 1 11 373 2 0.0020472824762369 0.00187706491106474
Mazama_temama 2 11 373 2 0.00126601131963062 0.0018774368963286
Mazama_temama 3 11 372 18 0.0141454871293581 0.0169298203707242
Megadontomys_cryophilus 1 9 376 6 0.00398936170212766 0.00587133391114713
Megadontomys_cryophilus 2 9 376 0 0 0
Megadontomys_cryophilus 3 9 375 78 0.0487407407407407 0.0765308804204991
Megadontomys_nelsoni 1 21 376 5 0.00354609929078014 0.00369617415590966
Megadontomys_nelsoni 2 21 376 1 0.000253292806484296 0.000739234831181932
Megadontomys_nelsoni 3 21 375 12 0.0115809523809524 0.00889513280147169
Megadontomys_thomasi 1 22 376 18 0.0114879801050014 0.0133029575843976
Megadontomys_thomasi 2 22 376 4 0.00142074237818919 0.00295620759464071
Megadontomys_thomasi 3 22 375 101 0.0648707020075441 0.074846016815153
Megaerops_ecaudatus 1 7 378 33 0.073570168808264 0.0571973307912298
Megaerops_ecaudatus 2 7 378 13 0.0316200554295792 0.0225322818268481
Megaerops_ecaudatus 3 7 378 113 0.245275888133031 0.196350999131191
Megaloglossus_azagnyi 1 16 380 4 0.00131578947368421 0.00317226924692452
Megaloglossus_azagnyi 2 16 380 0 0 0
Megaloglossus_azagnyi 3 16 379 10 0.00648636763412489 0.00795159837619604
Megaloglossus_woermanni 1 27 380 9 0.00283400809716599 0.00614468902457101
Megaloglossus_woermanni 2 27 380 5 0.00181436497225971 0.00341371612476167
Megaloglossus_woermanni 3 27 379 31 0.0184170368866939 0.0212208844061702
Megaptera_novaeangliae 1 27 378 1 0.00125976316452507 0.000982322217405139
Megaptera_novaeangliae 2 27 378 1 0.000755857898715041 0.000983679294168481
Megaptera_novaeangliae 3 27 378 4 0.00255493143759561 0.00393471717667392
Melanomys_caliginosus 1 12 380 11 0.0111921850079745 0.00987940400872076
Melanomys_caliginosus 2 12 380 4 0.00268740031897927 0.0035931266287431
Melanomys_caliginosus 3 12 380 134 0.134368117262854 0.120456277670515
Meles_leucurus 1 23 378 12 0.00600204948031035 0.00860136495504447
Meles_leucurus 2 23 378 1 0.000230043708304578 0.000716780412920372
Meles_leucurus 3 23 378 32 0.0219796306752829 0.0229369732134519
Meles_meles 1 36 378 33 0.0309648954618233 0.0215924337025247
Meles_meles 2 36 378 15 0.0104114269798285 0.00981514437240164
Meles_meles 3 36 378 104 0.0975806335712664 0.0680530592124038
Melursus_ursinus 1 6 440 5 0.00575757575757576 0.00540482110042151
Melursus_ursinus 2 6 440 1 0.000757575757575758 0.0010809642200843
Melursus_ursinus 3 6 440 13 0.0148484848484848 0.0140525348610959
Mephitis_mephitis 1 276 378 16 0.0126527856870057 0.0103990986022322
Mephitis_mephitis 2 276 378 11 0.00593345601811887 0.00714938028903465
Mephitis_mephitis 3 276 378 42 0.0386184194225974 0.0272978292798237
Meriones_libycus 1 54 379 55 0.0191797988266009 0.0333375239934953
Meriones_libycus 2 54 378 28 0.00386998235852552 0.017008056924993
Meriones_libycus 3 54 378 156 0.109985807127613 0.0947797139577249
Meriones_meridianus 1 69 379 27 0.0232951294275009 0.0172524643041507
Meriones_meridianus 2 69 378 5 0.00438128698998264 0.00320136063262985
Meriones_meridianus 3 69 378 150 0.129172357958945 0.0960485061265538
Meriones_shawi 1 205 379 41 0.0140769854946068 0.0188613008753255
Meriones_shawi 2 205 378 11 0.000459009258626667 0.00506926879891354
Meriones_shawi 3 205 378 181 0.0951340212164613 0.0834558992625423
Meriones_tamariscinus 1 38 379 17 0.005910960944984 0.0106889329435691
Meriones_tamariscinus 2 38 378 3 0.00250641323912738 0.00189117924478385
Meriones_tamariscinus 3 38 378 85 0.0509503536237037 0.0535852632297485
Meriones_unguiculatus 1 6 379 4 0.0040457343887423 0.00471290550624456
Meriones_unguiculatus 2 6 378 0 0 0
Meriones_unguiculatus 3 6 378 3 0.00282186948853616 0.00354421407052983
Mesechinus_dauuricus 1 7 377 20 0.0262725779967159 0.0216763005780345
Mesechinus_dauuricus 2 7 377 5 0.00707338638373121 0.00541907514450864
